MSSubClass,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SalePrice
14.0,21.0,6.0,95.0,42.0,2.0,44.0,2.0,5.0,2.0,817.0,4.0,824.0,1894.0,2.0,2.0,7.0,1.0,5.0,79.0,2.0,2.0,510.0,214900.0
14.0,14.0,5.0,97.0,56.0,1.0,0.0,2.0,5.0,2.0,783.0,4.0,783.0,1484.0,2.0,2.0,7.0,1.0,4.0,81.0,2.0,2.0,393.0,178900.0
6.0,17.0,4.0,28.0,1.0,1.0,0.0,2.0,1.0,1.0,728.0,4.0,976.0,1308.0,0.0,1.0,5.0,2.0,1.0,34.0,0.0,1.0,256.0,160000.0
11.0,10.0,4.0,32.0,6.0,2.0,151.0,1.0,2.0,1.0,1098.0,2.0,1098.0,1098.0,0.0,1.0,4.0,0.0,4.0,36.0,0.0,1.0,260.0,135000.0
6.0,5.0,2.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,600.0,1.0,600.0,968.0,0.0,1.0,4.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,37900.0
3.0,10.0,5.0,48.0,8.0,2.0,105.0,1.0,2.0,1.0,588.0,2.0,1095.0,1095.0,0.0,1.0,4.0,0.0,4.0,24.0,1.0,1.0,264.0,140000.0
6.0,10.0,3.0,10.0,1.0,1.0,0.0,1.0,2.0,1.0,720.0,2.0,720.0,1192.0,0.0,1.0,4.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,135000.0
5.0,23.0,6.0,96.0,43.0,3.0,106.0,2.0,5.0,2.0,764.0,4.0,764.0,1626.0,2.0,2.0,4.0,0.0,5.0,84.0,1.0,2.0,474.0,173000.0
13.0,12.0,5.0,58.0,23.0,1.0,0.0,1.0,2.0,2.0,918.0,2.0,918.0,918.0,2.0,1.0,3.0,1.0,4.0,41.0,0.0,1.0,264.0,99500.0
11.0,19.0,6.0,103.0,58.0,1.4724517906336088,103.68526170798899,2.0,5.0,2.0,1428.0,4.0,1428.0,1428.0,2.0,2.0,4.0,0.0,4.0,88.0,2.0,2.0,480.0,182000.0
9.0,3.0,6.0,11.0,55.0,1.0,0.0,1.0,1.0,2.0,728.0,2.0,1136.0,2019.0,0.0,2.0,7.0,0.0,1.0,75.0,0.0,2.0,532.0,167500.0
5.0,19.0,6.0,87.0,38.0,1.0,0.0,2.0,5.0,2.0,673.0,4.0,673.0,1382.0,2.0,2.0,4.0,0.0,1.0,76.0,0.0,2.0,490.0,165000.0
0.0,3.0,3.0,61.0,8.0,1.0,0.0,1.0,5.0,2.0,440.0,2.0,869.0,869.0,0.0,0.0,2.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,85500.0
13.0,19.0,6.0,102.0,56.0,1.4724517906336088,103.68526170798899,2.0,5.0,2.0,1241.0,4.0,1241.0,1241.0,0.0,2.0,2.0,0.0,4.0,88.0,2.0,2.0,569.0,199900.0
11.0,4.0,3.0,41.0,3.0,1.0,0.0,1.0,2.0,1.0,894.0,4.0,894.0,894.0,0.0,1.0,3.0,0.0,1.0,73.0,0.0,2.0,400.0,110000.0
11.0,6.0,4.0,49.0,17.0,1.0,0.0,1.0,5.0,1.0,1121.0,2.0,1121.0,1121.0,0.0,1.0,3.0,0.0,1.0,27.0,0.0,2.0,480.0,139000.0
7.0,10.0,6.0,43.0,56.0,3.0,210.0,3.0,2.0,1.0,944.0,3.0,999.0,999.0,0.0,3.0,4.0,0.0,4.0,32.0,1.0,2.0,588.0,178400.0
14.0,24.0,7.0,92.0,46.0,2.0,975.0,2.0,5.0,2.0,1225.0,4.0,1276.0,2612.0,2.0,2.0,7.0,1.0,4.0,77.0,2.0,4.0,676.0,336000.0
11.0,15.0,6.0,103.0,56.0,2.0,16.0,2.0,5.0,2.0,1266.0,4.0,1266.0,1266.0,2.0,2.0,4.0,1.0,4.0,88.0,2.0,2.0,388.0,159895.0
14.0,16.0,7.0,95.0,53.0,1.0,0.0,2.0,5.0,2.0,1128.0,4.0,1149.0,2290.0,2.0,2.0,8.0,1.0,4.0,79.0,0.0,2.0,779.0,255900.0
4.0,11.0,4.0,74.0,28.0,1.0,0.0,1.0,2.0,1.5797610681658467,0.0,2.0,1302.0,1734.0,2.0,2.0,7.0,0.0,4.0,60.0,0.0,2.0,539.0,126000.0
3.0,4.0,4.0,22.0,1.0,1.0,0.0,1.0,2.0,1.0,1164.0,2.0,1164.0,1164.0,0.0,1.0,3.0,0.0,1.0,30.0,0.0,1.0,240.0,125000.0
6.0,5.0,5.0,11.0,42.0,1.0,0.0,1.0,2.0,1.0,485.0,3.0,1001.0,1635.0,0.0,2.0,3.0,0.0,4.0,30.0,0.0,1.0,255.0,117000.0
11.0,23.0,8.0,106.0,60.0,3.0,450.0,3.0,5.0,3.0,1930.0,4.0,1940.0,1940.0,2.0,3.0,7.0,1.0,4.0,96.0,2.0,4.0,606.0,395192.0
14.0,13.0,5.0,70.0,31.0,2.0,298.0,1.0,2.0,1.0,848.0,2.0,1118.0,2030.0,2.0,2.0,7.0,1.0,4.0,55.0,2.0,2.0,551.0,195000.0
14.0,19.0,6.0,102.0,57.0,1.0,0.0,2.0,5.0,2.0,770.0,4.0,778.0,1576.0,2.0,2.0,4.0,0.0,4.0,93.0,1.0,2.0,614.0,197000.0
14.0,24.0,7.0,89.0,48.0,2.0,423.0,2.0,5.0,2.0,1396.0,4.0,1407.0,2392.0,2.0,2.0,5.0,1.0,4.0,75.0,2.0,4.0,870.0,348000.0
9.0,5.0,7.0,75.0,39.0,1.0,0.0,2.0,1.0,1.0,916.0,3.0,916.0,1742.0,0.0,2.0,7.0,1.0,4.0,40.0,0.0,2.0,424.0,168000.0
14.0,10.0,5.0,67.0,55.0,2.0,340.0,1.0,2.0,1.0,822.0,3.0,1020.0,1851.0,2.0,2.0,5.0,1.0,4.0,48.0,1.0,2.0,440.0,187000.0
14.0,16.0,5.0,97.0,57.0,1.0,0.0,1.0,5.0,2.0,750.0,4.0,750.0,1500.0,2.0,2.0,4.0,0.0,4.0,81.0,1.0,2.0,564.0,173900.0
11.0,23.0,9.0,102.0,56.0,3.0,230.0,3.0,5.0,3.0,1700.0,4.0,1718.0,1718.0,2.0,3.0,5.0,1.0,4.0,95.0,2.0,4.0,786.0,337500.0
6.0,3.0,3.0,18.0,1.0,1.0,0.0,1.0,2.0,1.0,747.0,2.0,774.0,1230.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,1.0,305.0,121600.0
11.0,10.0,4.0,43.0,11.0,1.0,0.0,1.0,2.0,1.0,1050.0,2.0,1050.0,1050.0,0.0,1.0,4.0,0.0,4.0,32.0,0.0,1.0,368.0,136500.0
11.0,13.0,5.0,33.0,16.0,2.0,571.0,1.0,2.0,1.0,1442.0,2.0,1442.0,1442.0,2.0,1.0,4.0,1.0,4.0,43.0,1.0,2.0,615.0,185000.0
0.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1007.0,1.0,1077.0,1077.0,0.0,1.0,4.0,1.0,1.0,19.0,0.0,1.0,210.0,91000.0
11.0,16.0,6.0,102.0,57.0,3.0,24.0,2.0,5.0,2.0,1187.0,4.0,1208.0,1208.0,2.0,2.0,4.0,0.0,4.0,93.0,1.0,2.0,632.0,206000.0
11.0,4.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,1.5797610681658467,0.0,1.0,944.0,944.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,2.0,528.0,82000.0
0.0,5.0,4.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,691.0,4.0,691.0,691.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,216.0,86000.0
11.0,19.0,7.0,102.0,57.0,2.0,53.0,2.0,5.0,2.0,1574.0,4.0,1574.0,1574.0,2.0,2.0,5.0,1.0,4.0,93.0,1.0,4.0,824.0,232000.0
4.0,13.0,4.0,70.0,31.0,2.0,164.0,1.0,2.0,1.0,1680.0,1.0,1680.0,1680.0,2.0,1.0,7.0,0.0,1.0,55.0,0.0,2.0,528.0,136905.0
13.0,15.0,6.0,97.0,57.0,2.0,16.0,2.0,5.0,2.0,1346.0,4.0,1504.0,1504.0,2.0,2.0,5.0,1.0,4.0,81.0,2.0,2.0,457.0,181000.0
10.0,16.0,4.0,74.0,28.0,2.0,220.0,2.0,2.0,2.0,985.0,2.0,985.0,985.0,2.0,1.0,4.0,0.0,4.0,60.0,0.0,1.0,328.0,149900.0
11.0,10.0,5.0,33.0,16.0,1.0,0.0,1.0,2.0,2.0,1657.0,3.0,1657.0,1657.0,2.0,1.0,5.0,1.0,4.0,43.0,0.0,2.0,484.0,163500.0
5.0,0.0,3.0,33.0,16.0,1.0,0.0,1.0,2.0,1.0,546.0,2.0,546.0,1092.0,0.0,1.0,4.0,0.0,4.0,43.0,1.0,1.0,286.0,88000.0
11.0,11.0,6.0,85.0,50.0,3.0,108.0,2.0,5.0,3.0,1710.0,4.0,1710.0,1710.0,2.0,2.0,5.0,1.0,4.0,78.0,2.0,2.0,550.0,240000.0
6.0,8.0,4.0,19.0,1.0,1.0,0.0,1.0,1.0,1.0,1008.0,4.0,1008.0,1522.0,2.0,1.0,5.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,102000.0
6.0,6.0,4.0,38.0,1.0,1.0,0.0,1.0,2.0,1.0,720.0,2.0,720.0,1271.0,2.0,1.0,5.0,1.0,4.0,22.0,0.0,1.0,312.0,135000.0
4.0,4.0,4.0,55.0,18.0,1.0,0.0,1.0,2.0,1.5797610681658467,0.0,2.0,1664.0,1664.0,2.0,1.0,7.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,100000.0
9.0,17.0,5.0,61.0,51.0,1.0,0.0,1.0,5.0,1.0,602.0,2.0,900.0,1502.0,0.0,2.0,5.0,2.0,1.0,66.0,0.0,1.0,180.0,165000.0
0.0,5.0,4.0,11.0,57.0,1.0,0.0,1.0,1.0,1.0,1022.0,2.0,1022.0,1022.0,0.0,1.0,2.0,0.0,1.0,9.0,0.0,1.0,280.0,85000.0
11.0,10.0,5.0,38.0,1.0,2.0,206.0,1.0,2.0,1.0,1082.0,2.0,1082.0,1082.0,0.0,1.0,3.0,1.0,1.0,22.0,0.0,1.0,240.0,119200.0
14.0,13.0,7.0,99.0,41.0,1.0,0.0,2.0,5.0,2.0,810.0,4.0,810.0,1665.0,2.0,2.0,4.0,0.0,4.0,89.0,2.0,2.0,528.0,227000.0
11.0,16.0,6.0,104.0,51.0,2.0,196.0,2.0,5.0,2.0,1504.0,4.0,1504.0,1504.0,2.0,2.0,4.0,1.0,4.0,85.0,2.0,2.0,478.0,203000.0
13.0,22.0,7.0,71.0,37.0,1.0,0.0,2.0,2.0,2.0,1220.0,3.0,1360.0,1360.0,0.0,2.0,2.0,1.0,4.0,63.0,1.0,2.0,565.0,187500.0
10.0,14.0,6.0,80.0,33.0,2.0,76.0,2.0,5.0,2.0,384.0,3.0,802.0,1472.0,2.0,2.0,5.0,1.0,4.0,65.0,1.0,2.0,402.0,160000.0
13.0,15.0,6.0,97.0,50.0,2.0,145.0,2.0,5.0,2.0,1362.0,4.0,1506.0,1506.0,2.0,2.0,4.0,1.0,4.0,81.0,2.0,2.0,440.0,213490.0
11.0,4.0,3.0,97.0,50.0,1.0,0.0,1.0,5.0,2.0,1132.0,4.0,1132.0,1132.0,0.0,2.0,3.0,0.0,4.0,81.0,2.0,2.0,451.0,176000.0
11.0,16.0,6.0,102.0,57.0,3.0,84.0,2.0,5.0,2.0,1199.0,4.0,1220.0,1220.0,2.0,2.0,4.0,0.0,4.0,93.0,1.0,2.0,632.0,194000.0
6.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,912.0,3.0,912.0,1248.0,0.0,1.0,4.0,0.0,1.0,37.0,0.0,1.0,160.0,87000.0
13.0,15.0,6.0,97.0,57.0,2.0,14.0,2.0,5.0,2.0,1346.0,4.0,1504.0,1504.0,2.0,2.0,5.0,1.0,4.0,81.0,2.0,2.0,437.0,191000.0
11.0,21.0,7.0,70.0,31.0,1.0,0.0,2.0,2.0,2.0,1565.0,2.0,2898.0,2898.0,2.0,2.0,10.0,1.0,4.0,55.0,2.0,2.0,665.0,287000.0
11.0,16.0,4.0,44.0,7.0,1.0,0.0,1.0,2.0,1.0,882.0,2.0,882.0,882.0,0.0,1.0,3.0,0.0,1.0,33.0,0.0,2.0,461.0,112500.0
11.0,10.0,4.0,66.0,19.0,2.0,324.0,1.0,2.0,1.0,1268.0,2.0,1264.0,1264.0,0.0,1.0,4.0,2.0,4.0,52.0,0.0,2.0,461.0,167500.0
11.0,21.0,7.0,103.0,58.0,3.0,338.0,2.0,5.0,2.0,1638.0,4.0,1646.0,1646.0,2.0,2.0,5.0,1.0,4.0,95.0,1.0,4.0,800.0,293077.0
6.0,10.0,4.0,16.0,1.0,1.0,0.0,1.0,2.0,1.0,768.0,2.0,968.0,1376.0,0.0,1.0,4.0,1.0,4.0,12.0,0.0,1.0,240.0,105000.0
5.0,2.0,5.0,44.0,7.0,2.0,281.0,1.0,2.0,1.0,672.0,3.0,672.0,1218.0,0.0,1.0,5.0,0.0,1.0,50.0,0.0,1.0,264.0,118000.0
3.0,8.0,4.0,42.0,47.0,1.0,0.0,1.0,5.0,1.0,686.0,3.0,948.0,1928.0,2.0,1.0,10.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,160000.0
12.0,8.0,6.0,13.0,16.0,1.0,0.0,1.0,1.0,1.0,824.0,4.0,1687.0,3082.0,2.0,1.0,9.0,2.0,3.0,43.0,2.0,2.0,672.0,197000.0
14.0,24.0,7.0,90.0,55.0,1.0,0.0,2.0,5.0,2.0,1338.0,4.0,1352.0,2520.0,2.0,2.0,10.0,1.0,4.0,83.0,1.0,4.0,796.0,310000.0
11.0,16.0,6.0,95.0,53.0,3.0,295.0,2.0,5.0,2.0,1654.0,4.0,1654.0,1654.0,2.0,2.0,4.0,0.0,4.0,79.0,0.0,4.0,900.0,230000.0
0.0,17.0,4.0,6.0,1.0,1.0,0.0,1.0,5.0,0.0,920.0,4.0,954.0,954.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,240.0,119750.0
11.0,4.0,3.0,52.0,12.0,1.0,0.0,1.0,0.0,1.5797610681658467,0.0,4.0,845.0,845.0,0.0,1.0,3.0,0.0,1.0,37.0,0.0,1.0,290.0,84000.0
11.0,21.0,8.0,103.0,58.0,3.0,70.0,2.0,5.0,3.0,1620.0,4.0,1620.0,1620.0,2.0,3.0,4.0,1.0,4.0,95.0,2.0,4.0,912.0,315500.0
14.0,16.0,7.0,99.0,53.0,2.0,396.0,2.0,5.0,2.0,1055.0,4.0,1055.0,2263.0,2.0,2.0,5.0,1.0,5.0,89.0,2.0,2.0,905.0,287000.0
5.0,0.0,3.0,33.0,58.0,1.0,0.0,1.0,2.0,1.0,546.0,2.0,798.0,1344.0,0.0,1.0,4.0,1.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,97000.0
1.0,0.0,3.0,33.0,16.0,1.0,0.0,1.0,2.0,2.0,630.0,2.0,630.0,630.0,0.0,1.0,1.0,0.0,4.0,43.0,0.0,1.0,286.0,80000.0
11.0,6.0,4.0,52.0,38.0,0.0,67.0,1.0,2.0,1.0,1134.0,4.0,1803.0,1803.0,2.0,1.0,7.0,1.0,4.0,37.0,1.0,2.0,484.0,155000.0
14.0,13.0,5.0,62.0,38.0,2.0,252.0,1.0,2.0,1.0,800.0,3.0,800.0,1632.0,0.0,2.0,5.0,0.0,4.0,49.0,0.0,2.0,484.0,173000.0
13.0,23.0,5.0,97.0,50.0,3.0,135.0,2.0,5.0,2.0,1306.0,4.0,1306.0,1306.0,2.0,2.0,3.0,1.0,4.0,81.0,1.0,2.0,624.0,196000.0
14.0,12.0,6.0,94.0,45.0,2.0,99.0,1.0,5.0,2.0,1475.0,4.0,1532.0,2329.0,2.0,2.0,10.0,1.0,4.0,74.0,0.0,2.0,514.0,262280.0
11.0,13.0,7.0,101.0,35.0,1.0,0.0,2.0,5.0,2.0,2524.0,2.0,2524.0,2524.0,2.0,2.0,8.0,1.0,4.0,70.0,2.0,2.0,542.0,278000.0
11.0,4.0,2.0,32.0,6.0,1.0,0.0,1.0,0.0,1.5797610681658467,0.0,4.0,1733.0,1733.0,2.0,1.0,7.0,1.0,4.0,36.0,0.0,2.0,452.0,139600.0
14.0,22.0,8.0,97.0,57.0,3.0,208.0,2.0,5.0,3.0,1992.0,4.0,1992.0,2868.0,3.0,3.0,11.0,1.0,5.0,81.0,2.0,4.0,716.0,556581.0
11.0,16.0,4.0,100.0,47.0,1.0,0.0,1.0,5.0,2.0,990.0,4.0,990.0,990.0,0.0,1.0,3.0,0.0,1.0,85.0,0.0,2.0,672.0,145000.0
11.0,11.0,4.0,66.0,57.0,2.0,75.0,1.0,0.0,1.5797610681658467,0.0,2.0,1771.0,1771.0,0.0,1.0,8.0,1.0,4.0,52.0,0.0,2.0,336.0,115000.0
11.0,4.0,3.0,18.0,57.0,1.0,0.0,1.0,2.0,1.5797610681658467,0.0,4.0,930.0,930.0,0.0,2.0,4.0,0.0,1.0,5.0,0.0,1.0,308.0,84900.0
11.0,14.0,6.0,103.0,56.0,1.0,0.0,2.0,5.0,2.0,1302.0,4.0,1302.0,1302.0,2.0,2.0,4.0,0.0,4.0,88.0,2.0,2.0,436.0,176485.0
11.0,16.0,6.0,103.0,56.0,1.0,0.0,2.0,5.0,2.0,1316.0,4.0,1316.0,1316.0,2.0,2.0,4.0,1.0,4.0,88.0,2.0,2.0,440.0,200141.0
14.0,10.0,5.0,67.0,27.0,0.0,272.0,1.0,2.0,1.0,816.0,2.0,1127.0,1977.0,0.0,1.0,8.0,1.0,4.0,48.0,1.0,2.0,540.0,165000.0
11.0,4.0,4.0,52.0,53.0,3.0,145.0,1.0,2.0,1.0,1216.0,4.0,1526.0,1526.0,0.0,1.0,5.0,1.0,3.0,37.0,0.0,1.0,364.0,144500.0
14.0,16.0,7.0,95.0,53.0,2.0,210.0,2.0,5.0,2.0,1065.0,4.0,1091.0,1989.0,2.0,2.0,5.0,1.0,4.0,79.0,2.0,2.0,586.0,255000.0
11.0,13.0,5.0,70.0,31.0,2.0,160.0,1.0,2.0,2.0,1193.0,2.0,1523.0,1523.0,2.0,1.0,5.0,1.0,4.0,55.0,2.0,2.0,478.0,180000.0
13.0,23.0,6.0,97.0,50.0,3.0,240.0,2.0,5.0,2.0,1364.0,4.0,1364.0,1364.0,2.0,2.0,4.0,1.0,4.0,81.0,1.0,2.0,484.0,185850.0
14.0,24.0,6.0,100.0,54.0,1.0,0.0,2.0,5.0,2.0,973.0,4.0,979.0,1850.0,2.0,2.0,5.0,1.0,5.0,92.0,2.0,2.0,467.0,248000.0
14.0,23.0,8.0,110.0,58.0,3.0,154.0,3.0,5.0,3.0,1104.0,4.0,1130.0,2184.0,2.0,3.0,10.0,1.0,4.0,95.0,2.0,4.0,836.0,335000.0
6.0,17.0,5.0,98.0,1.0,2.0,480.0,1.0,2.0,1.0,854.0,2.0,1096.0,1991.0,0.0,1.0,5.0,1.0,1.0,60.0,0.0,2.0,432.0,220000.0
13.0,22.0,7.0,99.0,41.0,1.0,0.0,2.0,5.0,2.0,1338.0,4.0,1338.0,1338.0,2.0,2.0,4.0,0.0,4.0,89.0,2.0,2.0,582.0,213500.0
0.0,1.0,2.0,65.0,1.0,1.0,0.0,0.0,2.0,1.0,894.0,2.0,894.0,894.0,0.0,1.0,4.0,0.0,1.0,92.0,1.0,4.0,1248.0,81000.0
3.0,5.0,4.0,12.0,1.0,1.0,0.0,1.0,1.0,1.0,662.0,2.0,1422.0,2337.0,2.0,1.0,10.0,0.0,1.0,15.0,0.0,2.0,560.0,90000.0
0.0,5.0,5.0,23.0,25.0,1.0,0.0,1.0,1.0,1.0,1103.0,3.0,1103.0,1103.0,0.0,2.0,3.0,1.0,1.0,55.0,0.0,2.0,440.0,110500.0
11.0,10.0,4.0,62.0,22.0,2.0,200.0,1.0,2.0,1.0,1154.0,4.0,1154.0,1154.0,0.0,1.0,4.0,1.0,4.0,49.0,1.0,2.0,480.0,154000.0
14.0,18.0,6.0,104.0,52.0,1.0,0.0,2.0,5.0,3.0,1306.0,4.0,1306.0,2260.0,2.0,2.0,5.0,0.0,4.0,85.0,1.0,2.0,533.0,328000.0
14.0,14.0,5.0,90.0,54.0,1.0,0.0,2.0,5.0,2.0,799.0,3.0,799.0,1571.0,2.0,1.0,5.0,1.0,4.0,83.0,1.0,2.0,380.0,178000.0
14.0,10.0,5.0,67.0,29.0,2.0,360.0,1.0,2.0,1.0,780.0,2.0,798.0,1611.0,0.0,1.0,5.0,0.0,4.0,48.0,1.0,2.0,442.0,167900.0
5.0,0.0,5.0,40.0,15.0,1.0,0.0,1.0,2.0,2.0,942.0,3.0,1291.0,2521.0,2.0,1.0,10.0,1.0,4.0,26.0,2.0,2.0,576.0,151400.0
2.0,10.0,4.0,10.0,42.0,1.0,0.0,1.0,2.0,1.0,845.0,2.0,893.0,893.0,0.0,2.0,2.0,0.0,1.0,53.0,0.0,2.0,576.0,135000.0
11.0,10.0,4.0,36.0,5.0,2.0,120.0,1.0,2.0,1.0,1048.0,2.0,1048.0,1048.0,0.0,1.0,4.0,0.0,4.0,9.0,0.0,1.0,286.0,135000.0
14.0,13.0,5.0,73.0,24.0,1.0,0.0,1.0,2.0,1.0,727.0,4.0,829.0,1556.0,0.0,1.0,7.0,0.0,4.0,59.0,0.0,2.0,441.0,154000.0
6.0,4.0,4.0,38.0,1.0,1.0,0.0,1.0,2.0,0.0,810.0,1.0,1002.0,1456.0,0.0,1.0,5.0,1.0,1.0,29.0,0.0,1.0,280.0,91500.0
14.0,4.0,5.0,74.0,28.0,2.0,140.0,1.0,2.0,1.0,690.0,2.0,698.0,1426.0,0.0,1.0,4.0,0.0,4.0,60.0,2.0,2.0,440.0,159500.0
11.0,16.0,6.0,102.0,57.0,1.0,0.0,2.0,5.0,2.0,1240.0,4.0,1240.0,1240.0,2.0,2.0,3.0,0.0,4.0,93.0,1.0,4.0,826.0,194000.0
9.0,17.0,6.0,28.0,37.0,1.0,0.0,1.0,2.0,1.0,800.0,2.0,960.0,1740.0,0.0,1.0,4.0,2.0,4.0,34.0,0.0,1.0,240.0,219500.0
6.0,5.0,4.0,39.0,44.0,1.0,0.0,1.0,2.0,0.0,796.0,3.0,1096.0,1466.0,2.0,2.0,5.0,1.0,4.0,30.0,0.0,2.0,566.0,170000.0
11.0,10.0,4.0,63.0,26.0,1.0,0.0,1.0,2.0,1.0,1096.0,4.0,1096.0,1096.0,0.0,1.0,4.0,0.0,4.0,56.0,2.0,1.0,299.0,138800.0
13.0,16.0,5.0,85.0,43.0,2.0,169.0,2.0,5.0,2.0,848.0,4.0,848.0,848.0,0.0,2.0,1.0,1.0,4.0,78.0,1.0,2.0,420.0,155900.0
11.0,16.0,4.0,100.0,54.0,1.0,0.0,1.0,5.0,2.0,990.0,3.0,990.0,990.0,0.0,1.0,3.0,0.0,4.0,85.0,0.0,1.0,299.0,126000.0
11.0,13.0,5.0,26.0,43.0,2.0,144.0,2.0,2.0,1.0,1258.0,4.0,1258.0,1258.0,2.0,2.0,3.0,0.0,4.0,42.0,1.0,2.0,528.0,145000.0
11.0,6.0,4.0,49.0,17.0,1.0,0.0,1.0,2.0,1.0,1040.0,1.0,1040.0,1040.0,0.0,1.0,3.0,0.0,4.0,27.0,2.0,1.0,308.0,133000.0
11.0,16.0,6.0,95.0,53.0,2.0,100.0,2.0,5.0,2.0,1459.0,4.0,1459.0,1459.0,2.0,2.0,4.0,1.0,4.0,79.0,1.0,2.0,527.0,192000.0
11.0,10.0,5.0,67.0,29.0,2.0,425.0,1.0,2.0,1.0,1251.0,2.0,1251.0,1251.0,0.0,1.0,4.0,2.0,4.0,48.0,1.0,1.0,461.0,160000.0
14.0,14.0,5.0,105.0,51.0,1.0,0.0,1.0,5.0,2.0,691.0,3.0,691.0,1498.0,2.0,1.0,4.0,1.0,4.0,90.0,2.0,2.0,409.0,187500.0
7.0,12.0,5.0,91.0,33.0,1.0,0.0,1.0,5.0,2.0,936.0,4.0,996.0,996.0,0.0,2.0,3.0,0.0,4.0,80.0,0.0,2.0,564.0,147000.0
5.0,0.0,3.0,40.0,15.0,1.0,0.0,1.0,2.0,1.0,546.0,2.0,546.0,1092.0,0.0,1.0,4.0,0.0,4.0,26.0,1.0,1.0,286.0,83500.0
14.0,19.0,7.0,97.0,57.0,1.0,0.0,2.0,5.0,2.0,1082.0,4.0,1082.0,1953.0,2.0,2.0,8.0,1.0,4.0,81.0,1.0,4.0,1043.0,252000.0
5.0,4.0,6.0,85.0,43.0,3.0,50.0,2.0,5.0,2.0,970.0,4.0,970.0,1709.0,2.0,2.0,5.0,0.0,1.0,78.0,0.0,2.0,380.0,137500.0
13.0,19.0,7.0,97.0,50.0,1.0,0.0,2.0,5.0,2.0,1247.0,4.0,1247.0,1247.0,0.0,2.0,2.0,1.0,4.0,81.0,2.0,2.0,550.0,197000.0
4.0,10.0,2.0,22.0,1.0,1.0,0.0,1.0,0.0,1.5797610681658467,0.0,1.0,1040.0,1040.0,2.0,1.0,4.0,0.0,1.0,58.0,0.0,2.0,400.0,92900.0
5.0,19.0,6.0,86.0,38.0,2.0,212.0,2.0,5.0,2.0,600.0,4.0,624.0,1252.0,2.0,2.0,2.0,0.0,1.0,73.0,0.0,2.0,462.0,160000.0
6.0,8.0,5.0,23.0,1.0,1.0,0.0,1.0,5.0,1.0,1181.0,1.0,1390.0,1694.0,2.0,1.0,5.0,1.0,1.0,40.0,0.0,2.0,576.0,136500.0
11.0,10.0,4.0,55.0,48.0,2.0,166.0,1.0,2.0,1.0,864.0,3.0,1200.0,1200.0,0.0,2.0,4.0,0.0,1.0,60.0,0.0,2.0,884.0,146000.0
11.0,10.0,4.0,36.0,38.0,1.0,0.0,1.0,2.0,1.0,936.0,4.0,936.0,936.0,0.0,1.0,2.0,0.0,4.0,9.0,2.0,1.0,308.0,129000.0
11.0,16.0,5.0,102.0,57.0,1.0,0.0,2.0,5.0,2.0,1314.0,3.0,1314.0,1314.0,2.0,2.0,4.0,1.0,4.0,93.0,1.0,2.0,440.0,176432.0
9.0,1.0,5.0,20.0,57.0,1.0,0.0,1.0,5.0,1.0,684.0,2.0,773.0,1355.0,0.0,2.0,5.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,127000.0
13.0,22.0,7.0,88.0,39.0,1.0,0.0,2.0,2.0,2.0,1074.0,4.0,1088.0,1088.0,0.0,2.0,3.0,0.0,4.0,58.0,1.0,2.0,461.0,170000.0
6.0,3.0,3.0,39.0,1.0,1.0,0.0,1.0,1.0,1.0,672.0,2.0,757.0,1324.0,0.0,1.0,4.0,0.0,1.0,38.0,0.0,1.0,240.0,128000.0
11.0,13.0,6.0,64.0,27.0,2.0,206.0,1.0,2.0,2.0,1271.0,2.0,1601.0,1601.0,2.0,1.0,5.0,1.0,4.0,54.0,1.0,2.0,478.0,157000.0
0.0,8.0,1.0,13.0,1.0,1.0,0.0,1.0,2.0,1.0,290.0,2.0,438.0,438.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,1.0,246.0,60000.0
11.0,10.0,4.0,26.0,2.0,1.0,0.0,1.0,2.0,1.0,950.0,2.0,950.0,950.0,0.0,1.0,3.0,0.0,1.0,70.0,0.0,1.0,280.0,119500.0
